,date,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy,date_time
612,2/12/2015 1:00,20.6,26.195,0.0,518.0,0.003927371,0,1.4237028e+18
613,2/12/2015 1:01,20.6,26.495,0.0,521.0,0.003972637,0,1.42370286e+18
614,2/12/2015 1:01,20.6,26.3,0.0,516.5,0.003943214,0,1.42370286e+18
615,2/12/2015 1:02,20.6,26.09666667,0.0,514.0,0.003912536,0,1.42370292e+18
616,2/12/2015 1:04,20.6,26.1,0.0,518.0,0.003913039,0,1.42370304e+18
617,2/12/2015 1:05,20.6,27.0,0.0,517.0,0.004048849,0,1.4237031e+18
618,2/12/2015 1:06,20.6,26.29333333,0.0,519.0,0.003942208,0,1.42370316e+18
619,2/12/2015 1:07,20.6,26.55,0.0,521.5,0.003980937,0,1.42370322e+18
620,2/12/2015 1:08,20.6,26.56,0.0,525.6666667,0.003982446,0,1.42370328e+18
621,2/12/2015 1:08,20.6,26.1,0.0,524.0,0.003913039,0,1.42370328e+18
622,2/12/2015 1:09,20.6,25.7,0.0,522.0,0.003852697,0,1.42370334e+18
623,2/12/2015 1:11,20.6,25.79,0.0,523.0,0.003866273,0,1.42370346e+18
624,2/12/2015 1:12,20.6,26.245,0.0,521.5,0.003934915,0,1.42370352e+18
625,2/12/2015 1:13,20.6,26.145,0.0,524.5,0.003919828,0,1.42370358e+18
626,2/12/2015 1:14,20.6,26.39,0.0,526.0,0.003956793,0,1.42370364e+18
627,2/12/2015 1:14,20.6,26.2,0.0,526.0,0.003928126,0,1.42370364e+18
628,2/12/2015 1:15,20.6,26.15,0.0,524.5,0.003920582,0,1.4237037e+18
629,2/12/2015 1:17,20.6,26.3,0.0,527.75,0.003943214,0,1.42370382e+18
630,2/12/2015 1:18,20.6,25.945,0.0,528.0,0.003889655,0,1.42370388e+18
631,2/12/2015 1:19,20.7,26.0,0.0,522.0,0.003922203,0,1.42370394e+18
632,2/12/2015 1:20,20.6,25.945,0.0,526.5,0.003889655,0,1.423704e+18
633,2/12/2015 1:21,20.6,25.8,0.0,532.0,0.003867781,0,1.42370406e+18
634,2/12/2015 1:21,20.6,26.295,0.0,534.5,0.003942459,0,1.42370406e+18
635,2/12/2015 1:23,20.6,26.09,0.0,531.0,0.00391153,0,1.42370418e+18
636,2/12/2015 1:24,20.6,25.85,0.0,535.0,0.003875324,0,1.42370424e+18
637,2/12/2015 1:25,20.55,25.6,0.0,533.5,0.003825726,0,1.4237043e+18
638,2/12/2015 1:25,20.6,26.1,0.0,533.0,0.003913039,0,1.4237043e+18
639,2/12/2015 1:27,20.6,26.045,0.0,530.0,0.003904741,0,1.42370442e+18
640,2/12/2015 1:27,20.6,25.66333333,0.0,532.0,0.003847166,0,1.42370442e+18
641,2/12/2015 1:28,20.6,25.76333333,0.0,532.6666667,0.00386225,0,1.42370448e+18
642,2/12/2015 1:30,20.6,25.6,0.0,534.5,0.003837614,0,1.4237046e+18
643,2/12/2015 1:31,20.7,25.7,0.0,537.0,0.003876665,0,1.42370466e+18
644,2/12/2015 1:32,20.7,25.86666667,0.0,539.0,0.003901963,0,1.42370472e+18
645,2/12/2015 1:33,20.66666667,25.83333333,0.0,543.0,0.003888857,0,1.42370478e+18
646,2/12/2015 1:34,20.6,26.16666667,0.0,542.6666667,0.003923097,0,1.42370484e+18
647,2/12/2015 1:34,20.7,26.5,0.0,542.0,0.003998115,0,1.42370484e+18
648,2/12/2015 1:36,20.6,25.995,0.0,535.5,0.003897198,0,1.42370496e+18
649,2/12/2015 1:37,20.6,26.06333333,0.0,539.3333333,0.003907507,0,1.42370502e+18
650,2/12/2015 1:38,20.6,26.29,0.0,540.0,0.003941705,0,1.42370508e+18
651,2/12/2015 1:38,20.6,25.745,0.0,540.0,0.003859485,0,1.42370508e+18
652,2/12/2015 1:40,20.6,25.86333333,0.0,541.6666667,0.003877335,0,1.4237052e+18
653,2/12/2015 1:40,20.6,25.495,0.0,543.0,0.003821777,0,1.4237052e+18
654,2/12/2015 1:41,20.6,25.75,0.0,545.5,0.003860239,0,1.42370526e+18
655,2/12/2015 1:43,20.6,25.895,0.0,544.5,0.003882112,0,1.42370538e+18
656,2/12/2015 1:44,20.6,25.79,0.0,543.0,0.003866273,0,1.42370544e+18
657,2/12/2015 1:45,20.6,25.825,0.0,545.0,0.003871553,0,1.4237055e+18
658,2/12/2015 1:46,20.6,26.445,0.0,546.0,0.003965092,0,1.42370556e+18
659,2/12/2015 1:46,20.6,25.95,0.0,541.5,0.003890409,0,1.42370556e+18
660,2/12/2015 1:47,20.6,25.6,0.0,536.0,0.003837614,0,1.42370562e+18
661,2/12/2015 1:49,20.55,25.445,0.0,536.5,0.003802421,0,1.42370574e+18
662,2/12/2015 1:50,20.5,25.5,0.0,549.0,0.003798882,0,1.4237058e+18
663,2/12/2015 1:51,20.5,26.045,0.0,551.5,0.00388058,0,1.42370586e+18
664,2/12/2015 1:52,20.5,25.895,0.0,551.5,0.003858092,0,1.42370592e+18
665,2/12/2015 1:53,20.55,25.645,0.0,557.0,0.003832492,0,1.42370598e+18
666,2/12/2015 1:53,20.5,25.445,0.0,554.5,0.003790638,0,1.42370598e+18
667,2/12/2015 1:54,20.5,25.29,0.0,552.0,0.003767407,0,1.42370604e+18
668,2/12/2015 1:56,20.6,25.6,0.0,549.0,0.003837614,0,1.42370616e+18
669,2/12/2015 1:57,20.55,25.1,0.0,544.0,0.003750554,0,1.42370622e+18
670,2/12/2015 1:58,20.6,25.445,0.0,544.5,0.003814236,0,1.42370628e+18
671,2/12/2015 1:59,20.6,25.2,0.0,549.0,0.003777287,0,1.42370634e+18
672,2/12/2015 1:59,20.6,25.29,0.0,547.5,0.003790859,0,1.42370634e+18
673,2/12/2015 2:00,20.6,25.59666667,0.0,548.3333333,0.003837111,0,1.4237064e+18
674,2/12/2015 2:02,20.6,25.89,0.0,549.0,0.003881358,0,1.42370652e+18
675,2/12/2015 2:03,20.6,25.245,0.0,549.0,0.003784073,0,1.42370658e+18
676,2/12/2015 2:04,20.6,25.1,0.0,558.0,0.003762207,0,1.42370664e+18
677,2/12/2015 2:05,20.6,25.39666667,0.0,555.0,0.003806946,0,1.4237067e+18
678,2/12/2015 2:06,20.6,25.85,0.0,555.5,0.003875324,0,1.42370676e+18
679,2/12/2015 2:06,20.6,25.445,0.0,546.5,0.003814236,0,1.42370676e+18
680,2/12/2015 2:08,20.7,26.1,0.0,544.0,0.003937384,0,1.42370688e+18
681,2/12/2015 2:09,20.6,25.84,0.0,546.5,0.003873815,0,1.42370694e+18
682,2/12/2015 2:10,20.5,25.79,0.0,548.0,0.003842352,0,1.423707e+18
683,2/12/2015 2:10,20.6,25.56,0.0,550.0,0.00383158,0,1.423707e+18
684,2/12/2015 2:12,20.6,25.495,0.0,552.3333333,0.003821777,0,1.42370712e+18
685,2/12/2015 2:12,20.6,25.195,0.0,552.0,0.003776533,0,1.42370712e+18
686,2/12/2015 2:13,20.6,25.395,0.0,549.5,0.003806695,0,1.42370718e+18
687,2/12/2015 2:15,20.6,25.495,0.0,549.5,0.003821777,0,1.4237073e+18
688,2/12/2015 2:16,20.6,25.195,0.0,553.0,0.003776533,0,1.42370736e+18
689,2/12/2015 2:17,20.56666667,25.46333333,0.0,554.0,0.003809115,0,1.42370742e+18
690,2/12/2015 2:18,20.6,25.35,0.0,551.5,0.003799908,0,1.42370748e+18
691,2/12/2015 2:19,20.6,25.2725,0.0,553.5,0.00378822,0,1.42370754e+18
692,2/12/2015 2:19,20.6,25.39333333,0.0,552.3333333,0.003806443,0,1.42370754e+18
693,2/12/2015 2:21,20.6,25.56666667,0.0,549.0,0.003832586,0,1.42370766e+18
694,2/12/2015 2:22,20.6,25.0,0.0,550.0,0.003747128,0,1.42370772e+18
695,2/12/2015 2:23,20.6,25.29666667,0.0,549.3333333,0.003791865,0,1.42370778e+18
696,2/12/2015 2:23,20.6,25.245,0.0,547.5,0.003784073,0,1.42370778e+18
697,2/12/2015 2:25,20.6,25.245,0.0,545.5,0.003784073,0,1.4237079e+18
698,2/12/2015 2:25,20.6,25.5,0.0,543.6666667,0.003822531,0,1.4237079e+18
699,2/12/2015 2:26,20.6,25.53,0.0,551.0,0.003827056,0,1.42370796e+18
700,2/12/2015 2:28,20.6,25.195,0.0,552.5,0.003776533,0,1.42370808e+18
701,2/12/2015 2:29,20.6,25.195,0.0,554.5,0.003776533,0,1.42370814e+18
702,2/12/2015 2:30,20.6,25.14,0.0,553.0,0.003768239,0,1.4237082e+18
703,2/12/2015 2:31,20.6,25.1,0.0,555.0,0.003762207,0,1.42370826e+18
704,2/12/2015 2:31,20.6,25.29,0.0,555.0,0.003790859,0,1.42370826e+18
705,2/12/2015 2:32,20.6,24.945,0.0,560.0,0.003738834,0,1.42370832e+18
706,2/12/2015 2:34,20.6,25.26666667,0.0,553.0,0.00378734,0,1.42370844e+18
707,2/12/2015 2:35,20.6,25.1,0.0,553.3333333,0.003762207,0,1.4237085e+18
708,2/12/2015 2:36,20.6,25.395,0.0,554.5,0.003806695,0,1.42370856e+18
709,2/12/2015 2:37,20.575,25.1475,0.0,558.0,0.003763528,0,1.42370862e+18
710,2/12/2015 2:38,20.6,24.89,0.0,555.0,0.003730541,0,1.42370868e+18
711,2/12/2015 2:38,20.6,25.05,0.0,556.0,0.003754667,0,1.42370868e+18
712,2/12/2015 2:39,20.6,25.695,0.0,552.0,0.003851943,0,1.42370874e+18
713,2/12/2015 2:41,20.6,25.05,0.0,557.0,0.003754667,0,1.42370886e+18
714,2/12/2015 2:42,20.5,25.29,0.0,555.0,0.003767407,0,1.42370892e+18
715,2/12/2015 2:43,20.6,25.745,0.0,561.5,0.003859485,0,1.42370898e+18
716,2/12/2015 2:44,20.6,25.445,0.0,561.5,0.003814236,0,1.42370904e+18
717,2/12/2015 2:44,20.6,25.05,0.0,563.0,0.003754667,0,1.42370904e+18
718,2/12/2015 2:45,20.6,25.03,0.0,559.6666667,0.003751651,0,1.4237091e+18
719,2/12/2015 2:47,20.6,25.6,0.0,555.0,0.003837614,0,1.42370922e+18
720,2/12/2015 2:48,20.6,25.2,0.0,555.0,0.003777287,0,1.42370928e+18
721,2/12/2015 2:49,20.6,25.4,0.0,557.0,0.003807449,0,1.42370934e+18
722,2/12/2015 2:50,20.6,25.195,0.0,551.5,0.003776533,0,1.4237094e+18
723,2/12/2015 2:51,20.6,25.39,0.0,546.5,0.003805941,0,1.42370946e+18
724,2/12/2015 2:51,20.6,25.55,0.0,553.5,0.003830072,0,1.42370946e+18
725,2/12/2015 2:53,20.55,25.395,0.0,550.0,0.003794903,0,1.42370958e+18
726,2/12/2015 2:54,20.6,24.79,0.0,546.0,0.003715464,0,1.42370964e+18
727,2/12/2015 2:55,20.6,25.05,0.0,553.5,0.003754667,0,1.4237097e+18
728,2/12/2015 2:55,20.6,24.745,0.0,554.0,0.003708679,0,1.4237097e+18
729,2/12/2015 2:57,20.6,25.395,0.0,550.0,0.003806695,0,1.42370982e+18
730,2/12/2015 2:57,20.6,26.1,0.0,552.0,0.003913039,0,1.42370982e+18
731,2/12/2015 2:58,20.6,25.09,0.0,546.0,0.003760699,0,1.42370988e+18
732,2/12/2015 3:00,20.6,24.65,0.0,554.0,0.003694356,0,1.42371e+18
733,2/12/2015 3:01,20.6,24.6,0.0,561.0,0.003686818,0,1.42371006e+18
734,2/12/2015 3:02,20.6,24.745,0.0,559.0,0.003708679,0,1.42371012e+18
735,2/12/2015 3:03,20.6,24.545,0.0,559.0,0.003678527,0,1.42371018e+18
736,2/12/2015 3:04,20.7,25.0,0.0,552.0,0.003770435,0,1.42371024e+18
737,2/12/2015 3:04,20.6,24.995,0.0,552.0,0.003746374,0,1.42371024e+18
738,2/12/2015 3:06,20.6,24.63,0.0,555.6666667,0.003691341,0,1.42371036e+18
739,2/12/2015 3:07,20.6,24.6,0.0,556.0,0.003686818,0,1.42371042e+18
740,2/12/2015 3:08,20.6,24.895,0.0,559.0,0.003731295,0,1.42371048e+18
741,2/12/2015 3:08,20.6,25.395,0.0,557.5,0.003806695,0,1.42371048e+18
742,2/12/2015 3:10,20.6,24.92666667,0.0,560.6666667,0.00373607,0,1.4237106e+18
743,2/12/2015 3:10,20.6,25.0,0.0,561.0,0.003747128,0,1.4237106e+18
744,2/12/2015 3:11,20.6,24.84,0.0,564.5,0.003723003,0,1.42371066e+18
745,2/12/2015 3:13,20.625,24.6725,0.0,575.75,0.003703486,0,1.42371078e+18
746,2/12/2015 3:14,20.6,24.6,0.0,579.0,0.003686818,0,1.42371084e+18
747,2/12/2015 3:15,20.6,24.39,0.0,579.0,0.003655161,0,1.4237109e+18
748,2/12/2015 3:16,20.63333333,24.66333333,0.0,573.6666667,0.003704016,0,1.42371096e+18
749,2/12/2015 3:16,20.6,25.29,0.0,579.0,0.003790859,0,1.42371096e+18
750,2/12/2015 3:17,20.6,25.33,0.0,579.6666667,0.003796892,0,1.42371102e+18
751,2/12/2015 3:19,20.6,24.795,0.0,576.0,0.003716218,0,1.42371114e+18
752,2/12/2015 3:20,20.6,24.945,0.0,579.0,0.003738834,0,1.4237112e+18
753,2/12/2015 3:21,20.7,24.55,0.0,579.0,0.003702163,0,1.42371126e+18
754,2/12/2015 3:22,20.7,24.6,0.0,575.0,0.003709748,0,1.42371132e+18
755,2/12/2015 3:23,20.6,24.495,0.0,570.0,0.003670989,0,1.42371138e+18
756,2/12/2015 3:23,20.6,24.39,0.0,578.0,0.003655161,0,1.42371138e+18
757,2/12/2015 3:24,20.6,24.495,0.0,579.0,0.003670989,0,1.42371144e+18
758,2/12/2015 3:26,20.6,24.995,0.0,576.5,0.003746374,0,1.42371156e+18
759,2/12/2015 3:27,20.6,24.945,0.0,573.5,0.003738834,0,1.42371162e+18
760,2/12/2015 3:28,20.6,24.59,0.0,574.5,0.003685311,0,1.42371168e+18
761,2/12/2015 3:29,20.6,24.2,0.0,579.0,0.003626521,0,1.42371174e+18
762,2/12/2015 3:29,20.6,24.55666667,0.0,579.3333333,0.003680285,0,1.42371174e+18
763,2/12/2015 3:30,20.6,25.29,0.0,582.0,0.003790859,0,1.4237118e+18
764,2/12/2015 3:32,20.6,24.6,0.0,587.0,0.003686818,0,1.42371192e+18
765,2/12/2015 3:33,20.6,25.15,0.0,598.0,0.003769747,0,1.42371198e+18
766,2/12/2015 3:34,20.6,24.66333333,0.0,604.6666667,0.003696367,0,1.42371204e+18
767,2/12/2015 3:35,20.6,24.6,0.0,610.0,0.003686818,0,1.4237121e+18
768,2/12/2015 3:36,20.6,24.52333333,0.0,609.3333333,0.00367526,0,1.42371216e+18
769,2/12/2015 3:36,20.6,24.2,0.0,610.0,0.003626521,0,1.42371216e+18
770,2/12/2015 3:38,20.6,24.34,0.0,610.0,0.003647623,0,1.42371228e+18
771,2/12/2015 3:39,20.6,24.445,0.0,613.0,0.003663452,0,1.42371234e+18
772,2/12/2015 3:40,20.6,24.245,0.0,616.0,0.003633303,0,1.4237124e+18
773,2/12/2015 3:40,20.625,24.595,0.0,662.25,0.003691784,0,1.4237124e+18
774,2/12/2015 3:42,20.65,24.245,0.0,700.5,0.003644585,0,1.42371252e+18
775,2/12/2015 3:42,20.63333333,24.26666667,0.0,955.6666667,0.003644094,0,1.42371252e+18
776,2/12/2015 3:43,20.7,24.29,0.0,965.0,0.003662724,0,1.42371258e+18
777,2/12/2015 3:45,20.6,24.55,0.0,740.0,0.00367928,0,1.4237127e+18
778,2/12/2015 3:46,20.7,24.395,0.0,626.5,0.00367865,0,1.42371276e+18
779,2/12/2015 3:47,20.7,24.395,0.0,592.5,0.00367865,0,1.42371282e+18
780,2/12/2015 3:48,20.7,24.1,0.0,588.0,0.003633906,0,1.42371288e+18
781,2/12/2015 3:49,20.7,24.39666667,0.0,586.6666667,0.003678903,0,1.42371294e+18
782,2/12/2015 3:49,20.7,24.495,0.0,594.0,0.00369382,0,1.42371294e+18
783,2/12/2015 3:51,20.7,24.6,0.0,591.0,0.003709748,0,1.42371306e+18
784,2/12/2015 3:52,20.6,24.445,0.0,596.5,0.003663452,0,1.42371312e+18
785,2/12/2015 3:53,20.6,24.34,0.0,607.0,0.003647623,0,1.42371318e+18
786,2/12/2015 3:53,20.6,24.195,0.0,609.5,0.003625767,0,1.42371318e+18
787,2/12/2015 3:55,20.6,24.52666667,0.0,599.3333333,0.003675763,0,1.4237133e+18
788,2/12/2015 3:55,20.63333333,24.86333333,0.0,599.0,0.003734233,0,1.4237133e+18
789,2/12/2015 3:56,20.65,24.145,0.0,602.0,0.003629465,0,1.42371336e+18
790,2/12/2015 3:58,20.65,24.05,0.0,600.5,0.003615102,0,1.42371348e+18
791,2/12/2015 3:59,20.65,24.645,0.0,593.0,0.003705073,0,1.42371354e+18
792,2/12/2015 4:00,20.7,24.15,0.0,586.5,0.003641489,0,1.4237136e+18
793,2/12/2015 4:01,20.7,24.84,0.0,587.5,0.003746158,0,1.42371366e+18
794,2/12/2015 4:01,20.6,24.045,0.0,584.0,0.003603158,0,1.42371366e+18
795,2/12/2015 4:02,20.6,24.6,0.0,593.0,0.003686818,0,1.42371372e+18
796,2/12/2015 4:04,20.6,24.42,0.0,578.25,0.003659683,0,1.42371384e+18
797,2/12/2015 4:05,20.6,24.35,0.0,582.5,0.003649131,0,1.4237139e+18
798,2/12/2015 4:06,20.6,24.8,0.0,584.0,0.003716972,0,1.42371396e+18
799,2/12/2015 4:07,20.6,24.83,0.0,571.6666667,0.003721495,0,1.42371402e+18
800,2/12/2015 4:08,20.6,24.6,0.0,570.0,0.003686818,0,1.42371408e+18
801,2/12/2015 4:08,20.6,24.34,0.0,577.0,0.003647623,0,1.42371408e+18
802,2/12/2015 4:09,20.6,24.9,0.0,573.0,0.003732049,0,1.42371414e+18
803,2/12/2015 4:11,20.6,24.6,0.0,572.0,0.003686818,0,1.42371426e+18
804,2/12/2015 4:12,20.6,24.245,0.0,568.5,0.003633303,0,1.42371432e+18
805,2/12/2015 4:13,20.6,24.45,0.0,568.5,0.003664205,0,1.42371438e+18
806,2/12/2015 4:14,20.6,24.795,0.0,564.5,0.003716218,0,1.42371444e+18
807,2/12/2015 4:14,20.6,24.195,0.0,567.5,0.003625767,0,1.42371444e+18
808,2/12/2015 4:15,20.6,24.2,0.0,569.0,0.003626521,0,1.4237145e+18
809,2/12/2015 4:17,20.6,24.16333333,0.0,564.6666667,0.003620994,0,1.42371462e+18
810,2/12/2015 4:18,20.6,23.84,0.0,568.5,0.003572262,0,1.42371468e+18
811,2/12/2015 4:19,20.6,23.89,0.0,566.0,0.003579798,0,1.42371474e+18
812,2/12/2015 4:20,20.6,24.49666667,0.0,562.0,0.00367124,0,1.4237148e+18
813,2/12/2015 4:21,20.65,24.445,0.0,558.5,0.003674828,0,1.42371486e+18
814,2/12/2015 4:21,20.6,24.295,0.0,559.0,0.00364084,0,1.42371486e+18
815,2/12/2015 4:23,20.6,24.3,0.0,560.5,0.003641594,0,1.42371498e+18
816,2/12/2015 4:24,20.6,24.79,0.0,555.0,0.003715464,0,1.42371504e+18
817,2/12/2015 4:25,20.6,24.245,0.0,556.0,0.003633303,0,1.4237151e+18
818,2/12/2015 4:25,20.6,24.495,0.0,559.0,0.003670989,0,1.4237151e+18
819,2/12/2015 4:27,20.6,23.895,0.0,558.0,0.003580551,0,1.42371522e+18
820,2/12/2015 4:27,20.65,23.79,0.0,557.0,0.003575795,0,1.42371522e+18
821,2/12/2015 4:28,20.6,23.745,0.0,561.0,0.003557946,0,1.42371528e+18
822,2/12/2015 4:30,20.7,23.7,0.0,557.0,0.003573246,0,1.4237154e+18
823,2/12/2015 4:31,20.7,23.7,0.0,558.0,0.003573246,0,1.42371546e+18
824,2/12/2015 4:32,20.6,24.35,0.0,548.0,0.003649131,0,1.42371552e+18
825,2/12/2015 4:33,20.6,23.945,0.0,558.0,0.003588087,0,1.42371558e+18
826,2/12/2015 4:34,20.6,24.045,0.0,552.5,0.003603158,0,1.42371564e+18
827,2/12/2015 4:34,20.6,23.9975,0.0,554.25,0.003595999,0,1.42371564e+18
828,2/12/2015 4:36,20.6,23.6,0.0,556.0,0.003536096,0,1.42371576e+18
829,2/12/2015 4:37,20.6,24.0,0.0,556.0,0.003596376,0,1.42371582e+18
830,2/12/2015 4:38,20.65,24.25,0.0,550.0,0.003645341,0,1.42371588e+18
831,2/12/2015 4:38,20.6,24.39,0.0,547.0,0.003655161,0,1.42371588e+18
832,2/12/2015 4:40,20.6,24.245,0.0,551.0,0.003633303,0,1.423716e+18
833,2/12/2015 4:40,20.6,24.16,0.0,553.3333333,0.003620491,0,1.423716e+18
834,2/12/2015 4:41,20.6,23.995,0.0,553.5,0.003595622,0,1.42371606e+18
835,2/12/2015 4:43,20.6,23.89,0.0,554.0,0.003579798,0,1.42371618e+18
836,2/12/2015 4:44,20.6,23.7,0.0,556.5,0.003551165,0,1.42371624e+18
837,2/12/2015 4:45,20.6,23.93333333,0.0,560.3333333,0.003586328,0,1.4237163e+18
838,2/12/2015 4:46,20.6,23.7,0.0,556.0,0.003551165,0,1.42371636e+18
839,2/12/2015 4:46,20.6,23.8,0.0,560.5,0.003566234,0,1.42371636e+18
840,2/12/2015 4:47,20.6,23.9,0.0,558.0,0.003581305,0,1.42371642e+18
841,2/12/2015 4:49,20.6,23.745,0.0,556.5,0.003557946,0,1.42371654e+18
842,2/12/2015 4:50,20.6,23.89,0.0,560.0,0.003579798,0,1.4237166e+18
843,2/12/2015 4:51,20.6,24.39,0.0,557.0,0.003655161,0,1.42371666e+18
844,2/12/2015 4:52,20.6,23.7,0.0,555.0,0.003551165,0,1.42371672e+18
845,2/12/2015 4:53,20.6,23.55,0.0,565.0,0.003528561,0,1.42371678e+18
846,2/12/2015 4:53,20.6,23.995,0.0,559.5,0.003595622,0,1.42371678e+18
847,2/12/2015 4:54,20.6,24.79,0.0,556.0,0.003715464,0,1.42371684e+18
848,2/12/2015 4:56,20.6,23.65,0.0,556.5,0.00354363,0,1.42371696e+18
849,2/12/2015 4:57,20.6,24.19666667,0.0,558.0,0.003626018,0,1.42371702e+18
850,2/12/2015 4:58,20.6,24.2,0.0,560.0,0.003626521,0,1.42371708e+18
851,2/12/2015 4:59,20.6,24.35,0.0,566.0,0.003649131,0,1.42371714e+18
852,2/12/2015 4:59,20.6,23.995,0.0,559.0,0.003595622,0,1.42371714e+18
853,2/12/2015 5:00,20.6,24.045,0.0,560.3333333,0.003603158,0,1.4237172e+18
854,2/12/2015 5:02,20.6,23.795,0.0,560.0,0.003565481,0,1.42371732e+18
855,2/12/2015 5:03,20.6,23.5,0.0,559.0,0.003521027,0,1.42371738e+18
856,2/12/2015 5:04,20.55,23.39,0.0,559.5,0.003493603,0,1.42371744e+18
857,2/12/2015 5:05,20.6,23.545,0.0,560.0,0.003527808,0,1.4237175e+18
858,2/12/2015 5:06,20.6,23.945,0.0,563.5,0.003588087,0,1.42371756e+18
859,2/12/2015 5:06,20.55,24.4,0.0,563.5,0.003645344,0,1.42371756e+18
860,2/12/2015 5:08,20.53333333,24.03,0.0,561.0,0.003586037,0,1.42371768e+18
861,2/12/2015 5:09,20.55,24.195,0.0,561.5,0.003614539,0,1.42371774e+18
862,2/12/2015 5:10,20.6,23.945,0.0,556.5,0.003588087,0,1.4237178e+18
863,2/12/2015 5:10,20.55,24.245,0.0,563.5,0.003622052,0,1.4237178e+18
864,2/12/2015 5:12,20.575,23.6225,0.0,560.25,0.003534003,0,1.42371792e+18
865,2/12/2015 5:12,20.6,23.6,0.0,556.0,0.003536096,0,1.42371792e+18
866,2/12/2015 5:13,20.5,23.39,0.0,557.5,0.003482783,0,1.42371798e+18
867,2/12/2015 5:15,20.5,23.65,0.0,561.0,0.003521716,0,1.4237181e+18
868,2/12/2015 5:16,20.55,24.045,0.0,566.5,0.003592001,0,1.42371816e+18
869,2/12/2015 5:17,20.55,23.85,0.0,566.0,0.003562704,0,1.42371822e+18
870,2/12/2015 5:18,20.5,23.795,0.0,565.0,0.003543431,0,1.42371828e+18
871,2/12/2015 5:19,20.5,24.6,0.0,569.0,0.003664014,0,1.42371834e+18
872,2/12/2015 5:19,20.5,23.995,0.0,569.0,0.003573385,0,1.42371834e+18
873,2/12/2015 5:21,20.5,23.55,0.0,567.5,0.003506741,0,1.42371846e+18
874,2/12/2015 5:22,20.6,23.945,0.0,571.0,0.003588087,0,1.42371852e+18
875,2/12/2015 5:23,20.53333333,23.69666667,0.0,568.3333333,0.003536011,0,1.42371858e+18
876,2/12/2015 5:23,20.55,23.945,0.0,578.5,0.003576976,0,1.42371858e+18
877,2/12/2015 5:25,20.53333333,23.79666667,0.0,581.6666667,0.003551018,0,1.4237187e+18
878,2/12/2015 5:25,20.5,24.12666667,0.0,580.0,0.003593107,0,1.4237187e+18
879,2/12/2015 5:26,20.5,23.5,0.0,581.0,0.003499254,0,1.42371876e+18
880,2/12/2015 5:28,20.5,23.86666667,0.0,582.6666667,0.003554164,0,1.42371888e+18
881,2/12/2015 5:29,20.5,23.6,0.0,583.5,0.003514229,0,1.42371894e+18
882,2/12/2015 5:30,20.5,23.34,0.0,586.0,0.003475296,0,1.423719e+18
883,2/12/2015 5:31,20.5,23.745,0.0,585.0,0.003535943,0,1.42371906e+18
884,2/12/2015 5:31,20.5,23.945,0.0,577.0,0.003565896,0,1.42371906e+18
885,2/12/2015 5:32,20.55,23.65,0.0,577.5,0.003532658,0,1.42371912e+18
886,2/12/2015 5:34,20.5,23.76666667,0.0,580.6666667,0.003539188,0,1.42371924e+18
887,2/12/2015 5:35,20.5,24.6,0.0,585.0,0.003664014,0,1.4237193e+18
888,2/12/2015 5:36,20.55,23.795,0.0,577.5,0.003554441,0,1.42371936e+18
889,2/12/2015 5:37,20.5,23.29,0.0,583.0,0.00346781,0,1.42371942e+18
890,2/12/2015 5:38,20.5,23.65,0.0,583.0,0.003521716,0,1.42371948e+18
891,2/12/2015 5:38,20.5,24.03333333,0.0,587.25,0.003579127,0,1.42371948e+18
892,2/12/2015 5:39,20.5,23.95,0.0,587.0,0.003566645,0,1.42371954e+18
893,2/12/2015 5:41,20.5,23.5,0.0,586.0,0.003499254,0,1.42371966e+18
894,2/12/2015 5:42,20.5,23.59,0.0,584.5,0.003512731,0,1.42371972e+18
895,2/12/2015 5:43,20.5,23.79,0.0,587.0,0.003542682,0,1.42371978e+18
896,2/12/2015 5:44,20.5,23.64,0.0,581.0,0.003520219,0,1.42371984e+18
897,2/12/2015 5:44,20.5,23.69666667,0.0,580.3333333,0.003528705,0,1.42371984e+18
898,2/12/2015 5:45,20.5,23.59333333,0.0,581.5,0.00351323,0,1.4237199e+18
899,2/12/2015 5:47,20.5,23.6,0.0,575.5,0.003514229,0,1.42372002e+18
900,2/12/2015 5:48,20.5,23.96,0.0,568.6666667,0.003568143,0,1.42372008e+18
901,2/12/2015 5:49,20.5,23.945,0.0,574.0,0.003565896,0,1.42372014e+18
902,2/12/2015 5:50,20.5,23.545,0.0,579.0,0.003505993,0,1.4237202e+18
903,2/12/2015 5:51,20.55,23.64,0.0,578.5,0.003531156,0,1.42372026e+18
904,2/12/2015 5:51,20.5,23.44,0.0,581.0,0.00349027,0,1.42372026e+18
905,2/12/2015 5:53,20.5,23.7,0.0,581.5,0.003529204,0,1.42372038e+18
906,2/12/2015 5:54,20.5,23.39,0.0,587.0,0.003482783,0,1.42372044e+18
907,2/12/2015 5:55,20.5,23.59,0.0,584.0,0.003512731,0,1.4237205e+18
908,2/12/2015 5:55,20.5,23.16333333,0.0,588.0,0.003448845,0,1.4237205e+18
909,2/12/2015 5:57,20.5,23.7,0.0,588.0,0.003529204,0,1.42372062e+18
910,2/12/2015 5:57,20.5,23.9,0.0,587.0,0.003559157,0,1.42372062e+18
911,2/12/2015 5:58,20.5,23.35,0.0,588.0,0.003476794,0,1.42372068e+18
